sr_no,state,work,work_id,ida,mp,constituency,expenditure_date,vendor_name,payment_status,fund_disbursed_amount
4668,Maharashtra,Street lights,WS/MP18126/2025-2026/236278,DHULE(DISTRICT COLLECTOR DHULE_IDA),ADV GOWAAL KAGADA PADAVI,NANDURBAR(ST),2026-07-30,VISHWESHWARI ELECTRICALS,Payment Success,169530
4669,Maharashtra,Street lights,WS/MP18126/2025-2026/236280,DHULE(DISTRICT COLLECTOR DHULE_IDA),ADV GOWAAL KAGADA PADAVI,NANDURBAR(ST),2026-07-30,VISHWESHWARI ELECTRICALS,Payment Success,169530
4670,Maharashtra,Street lights,WS/MP18126/2025-2026/236281,DHULE(DISTRICT COLLECTOR DHULE_IDA),ADV GOWAAL KAGADA PADAVI,NANDURBAR(ST),2026-07-30,VISHWESHWARI ELECTRICALS,Payment Success,169530
4671,Maharashtra,Street lights,WS/MP18126/2025-2026/236283,DHULE(DISTRICT COLLECTOR DHULE_IDA),ADV GOWAAL KAGADA PADAVI,NANDURBAR(ST),2026-07-30,VISHWESHWARI ELECTRICALS,Payment Success,169530
4672,Maharashtra,Street lights,WS/MP18126/2025-2026/236272,DHULE(DISTRICT COLLECTOR DHULE_IDA),ADV GOWAAL KAGADA PADAVI,NANDURBAR(ST),2026-07-30,VISHWESHWARI ELECTRICALS,Payment Success,169530
4673,Maharashtra,Street lights,WS/MP18126/2025-2026/236277,DHULE(DISTRICT COLLECTOR DHULE_IDA),ADV GOWAAL KAGADA PADAVI,NANDURBAR(ST),2026-08-04,VISHWESHWARI ELECTRICALS,Payment Success,169530
4674,Maharashtra,Street lights,WS/MP18126/2025-2026/236285,DHULE(DISTRICT COLLECTOR DHULE_IDA),ADV GOWAAL KAGADA PADAVI,NANDURBAR(ST),2026-08-04,VISHWESHWARI ELECTRICALS,Payment Success,169530
4675,Maharashtra,Street lights,WS/MP18126/2025-2026/236271,DHULE(DISTRICT COLLECTOR DHULE_IDA),ADV GOWAAL KAGADA PADAVI,NANDURBAR(ST),2026-08-04,VISHWESHWARI ELECTRICALS,Payment Success,169530
4676,Maharashtra,Street lights,WS/MP18126/2025-2026/236286,DHULE(DISTRICT COLLECTOR DHULE_IDA),ADV GOWAAL KAGADA PADAVI,NANDURBAR(ST),2026-08-05,VISHWESHWARI ELECTRICALS,Payment Success,169530
4677,Maharashtra,Street lights,WS/MP18126/2025-2026/236306,DHULE(DISTRICT COLLECTOR DHULE_IDA),ADV GOWAAL KAGADA PADAVI,NANDURBAR(ST),2026-08-05,VISHWESHWARI ELECTRICALS,Payment Success,169530
4678,Rajasthan,Lighting of public spaces,WS/MP18162/2025-2026/258495,BHILWARA(DISTRICT COLLECTOR BHILWARA_IDA),DAMODAR AGARWAL,BHILWARA,2026-07-23,R P ELECTRICALS,Payment Success,170987
4679,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18054/2025-2026/255321,MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA),HARIBHAI PATEL,MAHESANA,2026-07-04,GRAM PANCHAYAT MOTAP,Payment Success,300000
4680,Gujarat,Construction of common work sheds/ common covered sitting area,WS/MP579/2025-2026/194627,ANAND(District Collector ANAND_IDA),Mitesh Rameshbhai Bakabhai Patel,ANAND,2026-07-27,GRAM PANCHAYAT BAJIPURA VAGPURA,Payment Success,249459
4681,Kerala,Purchase of hospital equipment,WS/MP18097/2025-2026/255314,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),SHAFI PARAMBIL,VADAKARA,2026-07-13,ECO COOLING SOLUTIONS,Payment Success,1000000
4682,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18104/2026-2027/229584,RAISEN(DISTRICT COLLECTOR RAISEN_IDA),DARSHAN SINGH CHOUDHARY,HOSHANGABAD,2026-07-02,GP SILARIKALA JP UDAIPURA,Payment Success,100000
4683,Punjab,Construction of common work sheds/ common covered sitting area,WS/MP18158/2025-2026/207983,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),DR DHARAMVIRA GANDHI,PATIALA,2026-07-06,Krimta Devi,Payment Success,17509
4684,Madhya Pradesh,Construction of common work sheds/ common covered sitting area,WS/MP18104/2026-2027/213505,RAISEN(DISTRICT COLLECTOR RAISEN_IDA),DARSHAN SINGH CHOUDHARY,HOSHANGABAD,2026-07-02,GP SAGONIYA JP BADI,Payment Success,75000
4685,Kerala,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP343/2025-2026/219400,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),Dr Shashi Tharoor,THIRUVANANTHAPURAM,2026-07-15,vijaya kumar S,Payment Success,1223328
4686,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18058/2025-2026/254304,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),DR. HEMANG JOSHI,VADODARA,2026-07-16,Sukhlipura Gram Panchayat,Payment Success,500000
4687,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18058/2025-2026/254305,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),DR. HEMANG JOSHI,VADODARA,2026-07-16,Sukhlipura Gram Panchayat,Payment Success,500000
4688,Gujarat,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP18058/2025-2026/272149,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),DR. HEMANG JOSHI,VADODARA,2026-07-16,Sukhlipura Gram Panchayat,Payment Success,411635
4689,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18058/2025-2026/254384,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),DR. HEMANG JOSHI,VADODARA,2026-07-16,Ankodiya Gram Panchayat,Payment Success,500000
4690,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18058/2025-2026/254387,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),DR. HEMANG JOSHI,VADODARA,2026-07-16,Ankodiya Gram Panchayat,Payment Success,500000
4691,Tamil Nadu,Construction of buildings for crèches and anganwadies,WS/MP394/2026-2027/181597,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,KANNIYAKUMARI,2026-07-15,SAHAYA THATHEYOUSH S,Payment Success,2000000
4692,Gujarat,Construction of common work sheds/ common covered sitting area,WS/MP18058/2025-2026/254303,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),DR. HEMANG JOSHI,VADODARA,2026-07-04,Sherkhi Gram Panchayat,Payment Success,500000
4693,Maharashtra,Setting up of laboratories,WS/MP18369/2026-2027/239318,YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA),Sanjay Uttamrao Deshmukh,YAVATMAL-WASHIM,2026-07-08,DIGITAL AUDIO VIDEO SOLUTIONS,Payment Success,699650
4694,Gujarat,Construction of footpaths and pedestrian ways,WS/	 MP578/2025-2026/241933,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),Mansukhbhai Dhanjibhai Vasava,BHARUCH,2026-07-16,Kashipura Gram Panchayat,Payment Success,100000
4695,Odisha,Construction of rooms and halls in school and colleges,WS/MP18145/2025-2026/230530,Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA),BAIJAYANT PANDA,KENDRAPARA,2026-07-05,JUNIOR ENGINEER MARSHAGHAI BLOCK 7,Payment Success,596261
4696,Chhattisgarh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18051/2026-2027/271571,MAHASAMUND(DISTRICT COLLECTOR MAHASAMUND_IDA),ROOP KUMARI CHOUDHARY,MAHASAMUND,2026-07-09,GP BRGF PAJHRAPALI,Payment Success,250000
4697,Gujarat,Construction of night shelters for homeless,WS/MP18055/2025-2026/220492,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),RAJPALSINH MAHENDRASINH JADAV,PANCHMAHAL,2026-07-05,GRAM PANCHAYAT TADAVA,Payment Success,400000
4698,Madhya Pradesh,Development of public parks,WS/MP18107/2024-2025/163595,RATLAM(District Collector Ratlam_IDA),ANITA NAGARSINGH CHOUHAN,RATLAM(ST),2026-07-06,GURJEET SINGH,Payment Success,2202571
4699,Odisha,Construction of rooms and halls in school and colleges,WS/MP18145/2025-2026/185883,Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA),BAIJAYANT PANDA,KENDRAPARA,2026-07-05,SASHI BHUSAN SAHOO,Payment Success,705645
4700,Uttarakhand,Construction of footpaths and pedestrian ways,WS/MP478/2025-2026/270940,DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA),Mala Rajya Laxmi Shah,TEHRI GARHWAL,2026-07-03,Amit tomar,Payment Success,298004
4701,Madhya Pradesh,Improvement of electricity distribution infrastructure,WS/MP18108/2025-2026/256422,SAGAR(DISTRICT COLLECTOR SAGAR_IDA),DR. LATA WANKHEDE,SAGAR,2026-07-30,Ramkishan Dubey,Payment Success,71096
4702,Madhya Pradesh,Improvement of electricity distribution infrastructure,WS/MP18108/2025-2026/256422,SAGAR(DISTRICT COLLECTOR SAGAR_IDA),DR. LATA WANKHEDE,SAGAR,2026-07-30,Ramkishan Dubey,Payment Success,197686
4703,Madhya Pradesh,Improvement of electricity distribution infrastructure,WS/MP18108/2025-2026/256422,SAGAR(DISTRICT COLLECTOR SAGAR_IDA),DR. LATA WANKHEDE,SAGAR,2026-07-23,Ramkishan Dubey,Payment Success,196375
4704,Punjab,Construction of common work sheds/ common covered sitting area,WS/MP18158/2025-2026/231713,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),DR DHARAMVIRA GANDHI,PATIALA,2026-07-07,Bawa Building Material,Payment Success,14400
4705,Punjab,Construction of community centers and community halls,WS/MP18158/2025-2026/242856,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),DR DHARAMVIRA GANDHI,PATIALA,2026-07-07,GS Building Material Store,Payment Success,17150
4706,Punjab,Construction of community centers and community halls,WS/MP18158/2025-2026/242856,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),DR DHARAMVIRA GANDHI,PATIALA,2026-07-07,Bhagwan Singh,Payment Success,29522
4707,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18326/2025-2026/160454,SURENDRANAGAR(DISTRICT COLLECTOR SURENDRANAGAR_IDA),CHANDUBHAI CHHAGANBHAI SHIHORA,SURENDRANAGAR,2026-07-03,GUGALIYANA GRAM PANCHAYAT,Payment Success,298052
4708,Punjab,Construction of common work sheds/ common covered sitting area,WS/MP18158/2025-2026/231713,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),DR DHARAMVIRA GANDHI,PATIALA,2026-07-06,Abhishek Paint Store,Payment Success,2573
4709,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18054/2025-2026/251469,MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA),HARIBHAI PATEL,MAHESANA,2026-07-06,JASKA GRAM PANCHAYAT,Payment Success,200000
4710,Maharashtra,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18120/2026-2027/174640,NANDED(DISTRICT COLLECTOR NANDED_IDA),AASHTIKAR PATIL NAGESH BAPURAO,HINGOLI,2026-07-13,Gram Panchayat Karylay Talni Tq Hadgaon,Payment Success,495989
4711,Odisha,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18310/2025-2026/239494,Baleshwar(DISTRICT COLLECTOR BALESHWAR_IDA),AVIMANYU SETHI,BHADRAK(SC),2026-07-03,Maya soren,Payment Success,1000000
4712,Odisha,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18310/2025-2026/239505,Baleshwar(DISTRICT COLLECTOR BALESHWAR_IDA),AVIMANYU SETHI,BHADRAK(SC),2026-07-03,Maya soren,Payment Success,300000
4713,Punjab,Construction of common work sheds/ common covered sitting area,WS/MP18158/2025-2026/231713,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),DR DHARAMVIRA GANDHI,PATIALA,2026-07-07,Sukhwinder Singh,Payment Success,14740
4714,Telangana,Construction of buildings for sports facilities,WS/MP18193/2026-2027/225945,HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA),EATALA RAJENDER,MALKAJGIRI,2026-08-05,Srinivas Reddy Boyella,Payment Success,1487270
4715,Gujarat,Construction of public irrigation facilities,WS/MP577/2025-2026/223001,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),2026-07-03,CHHAPARI GRAM PANCHAYAT,Payment Success,485765
4716,Assam,Construction of buildings for community cultural activities,WS/MP18023/2026-2027/188063,KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA),BIJULI KALITA MEDHI,GUWAHATI,2026-07-02,Construction of Community Cultural actives at Brihattar Rukmini Nagar Socio Cultural centre Ranga,Payment Success,599688
4717,Uttarakhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP021/2025-2026/254813,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-07-09,BUGHANI BROTHERS AND COMPANEY,Payment Success,118863
4718,Odisha,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18310/2025-2026/200767,Baleshwar(DISTRICT COLLECTOR BALESHWAR_IDA),AVIMANYU SETHI,BHADRAK(SC),2026-07-03,Amiya Ku Das,Payment Success,500000
4719,Uttar Pradesh,Improvement of electricity distribution infrastructure,WS/MP18224/2025-2026/198401,KANPUR NAGAR(DISTRICT MAGISTRAE KANPUR NAGAR_IDA),RAMESH AWASTHI,KANPUR,2026-07-09,KAMADGIRI TRADERS,Payment Success,237319
4720,Karnataka,Construction of community centers and community halls,WS/MP618/2025-2026/241976,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Parvatagouda Chandanagouda Gaddigoudar,BAGALKOT,2026-07-06,ASANGEPPA HANUMANTAPPA BANDIWADDAR,Payment Success,375000
4721,Chhattisgarh,Construction of common work sheds/ common covered sitting area,WS/MP18049/2025-2026/152174,BILASPUR(DISTRICT COLLECTOR BILASPUR_IDA),TOKHAN SAHU,BILASPUR,2026-07-06,R CUBE CONSTRUCTION,Payment Success,500000
4722,Meghalaya,Construction of additional rooms and halls in the existing public and community building,WS/MP18309/2026-2027/288797,WEST GARO HILLS(DEPUTY COMMISSIONER WEST GARO HILLS_IDA),SALENG A SANGMA,TURA,2026-07-22,Waipin K Marak,Payment Success,500000
4723,Punjab,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP18158/2025-2026/230376,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),DR DHARAMVIRA GANDHI,PATIALA,2026-07-08,MANDEEP KAUR,Payment Success,26608
4724,Punjab,Construction of boundary walls of existing public and community buildings,WS/MP18158/2025-2026/194750,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),DR DHARAMVIRA GANDHI,PATIALA,2026-07-08,JASWINDER KAUR,Payment Success,49164
4725,Odisha,Construction of community centers and community halls,WS/MP18149/2025-2026/185014,PURI(DISTRICT COLLECTOR PURI_IDA),SAMBIT PATRA,PURI,2026-07-02,RITUPURNA SWAIN JE,Payment Success,250000
4726,Kerala,Purchase of vans and buses for educational institutions,WS/MP18095/2025-2026/246636,ALAPPUZHA(DISTRICT COLLECTOR ALAPPUZHA_IDA),K. C VENUGOPAL,ALAPPUZHA,2026-07-02,Rema N R,Payment Success,75337
4727,Madhya Pradesh,Installation of multi-gym equipment,WS/MP18104/2026-2027/152597,NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA),DARSHAN SINGH CHOUDHARY,HOSHANGABAD,2026-08-06,SARPANCH GRAM PANCHAYAT CHOURAHET,Payment Success,100000
4728,Punjab,Construction of common work sheds/ common covered sitting area,WS/MP18158/2025-2026/226751,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),DR DHARAMVIRA GANDHI,PATIALA,2026-07-08,LACHHMI DEVI,Payment Success,40040
4729,Maharashtra,Construction of community centers and community halls,WS/MP18112/2025-2026/177326,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),BALWANT BASWANT WANKHADE,AMRAVATI(SC),2026-07-03,Magasvargiya Suyash tantrik majoor sah santha,Payment Success,999338
4730,Meghalaya,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP18309/2026-2027/288790,WEST GARO HILLS(DEPUTY COMMISSIONER WEST GARO HILLS_IDA),SALENG A SANGMA,TURA,2026-07-13,Marwari Yuva Manch,Payment Success,335000
4731,Karnataka,Construction of community centers and community halls,WS/MP18356/2026-2027/219562,BELAGAVI(DEPUTY COMMISSIONER BELGAUM_IDA),PRIYANKA SATISH JARKIHOLI,CHIKKODI,2026-06-29,APPANNA MALLAPPA YALLURE,Payment Success,750000
4732,Andhra Pradesh,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP522/2024-2025/163222,SRIKAKULAM(District Collector Srikakulam_IDA),Kinjarapu Ram Mohan Naidu,SRIKAKULAM,2026-07-04,Kuna Anjaneyulu,Payment Success,519185
4733,Andhra Pradesh,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP522/2024-2025/163226,SRIKAKULAM(District Collector Srikakulam_IDA),Kinjarapu Ram Mohan Naidu,SRIKAKULAM,2026-07-04,Kuna Anjaneyulu,Payment Success,515606
4734,Andhra Pradesh,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP522/2024-2025/163224,SRIKAKULAM(District Collector Srikakulam_IDA),Kinjarapu Ram Mohan Naidu,SRIKAKULAM,2026-07-04,Kintali Sai Kumar,Payment Success,382515
4735,Tamil Nadu,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP18265/2025-2026/223033,CUDDALORE(DISTRICT COLLECTOR CUDDALORE_IDA),M.K. VISHNUPRASAD,CUDDALORE,2026-06-29,SATHIYA AND CO,Payment Success,799833
4736,Uttarakhand,Construction of common work sheds/ common covered sitting area,WS/MP477/2025-2026/258919,ALMORA(DISTRICT MAGISTRATE ALMORA_IDA),Ajay Tamta,ALMORA(SC),2026-07-03,Sumit Lal Sah,Payment Success,47099
4737,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18198/2025-2026/206029,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),UJJWAL RAMAN SINGH,ALLAHABAD,2026-07-03,RAHMAT AND COMPANY,Payment Success,927621
4738,Kerala,Purchase of vans and buses for educational institutions,WS/MP18095/2025-2026/246638,ALAPPUZHA(DISTRICT COLLECTOR ALAPPUZHA_IDA),K. C VENUGOPAL,ALAPPUZHA,2026-07-31,Head Mistress St Michaels High School Kavil,Payment Success,83808
4739,Maharashtra,Construction of community centers and community halls,WS/MP18115/2026-2027/186439,BHANDARA(DISTRICT COLLECTOR BHANDARA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,2026-07-02,GRAM PANCHAYAT PAHUNI,Payment Success,700000
4740,Maharashtra,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18119/2026-2027/256532,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),2026-06-29,Rajesh Ghanshyam Girhepunje,Payment Success,398445
4741,Maharashtra,Providing drains and gutters for public drainage,WS/MP18119/2026-2027/256533,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),2026-06-29,Rajesh Ghanshyam Girhepunje,Payment Success,347698
4742,Tamil Nadu,Providing CCTV camera system for security of public areas,WS/MP18185/2026-2027/202917,TIRUNELVELI(DISTRICT COLLECTOR TIRUNELVELI_IDA),ROBERT BRUCE C,TIRUNELVELI,2026-06-30,Rehovot Groups,Payment Success,1675272
4743,Maharashtra,Construction of community centers and community halls,WS/MP18115/2026-2027/186428,BHANDARA(DISTRICT COLLECTOR BHANDARA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,2026-07-17,GRAN PANCHAYAT KORAMBHI,Payment Success,700000
4744,Tamil Nadu,Construction of bus-sheds or bus-stops,WS/MP18183/2025-2026/203513,THANJAVUR(DISTRICT COLLECTOR THANJAVUR_IDA),MURASOLI S,THANJAVUR,2026-06-30,S RAJAKUMARI,Payment Success,1500000
4745,Kerala,Installing community drinking water plants,WS/MP18264/2024-2025/160546,KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA),ADV K FRANCIS GEORGE,KOTTAYAM,2026-06-30,P S Raveendran Nair,Payment Success,199996
4746,Tamil Nadu,Construction of bus-sheds or bus-stops,WS/MP017/2026-2027/240783,THIRUVALLUR(DISTRICT COLLECTOR TIRUVALLUR_IDA),S. Jagathrakshakan,ARAKKONAM,2026-06-27,K NIRMALA,Payment Success,486945
4747,Tamil Nadu,Construction of bus-sheds or bus-stops,WS/MP017/2026-2027/240784,THIRUVALLUR(DISTRICT COLLECTOR TIRUVALLUR_IDA),S. Jagathrakshakan,ARAKKONAM,2026-06-27,K NIRMALA,Payment Success,480456
4748,Jammu And Kashmir,Street lights,WS/MP18379/2025-2026/232715,BARAMULLA(DEPUTY COMMISSIONER BARAMULLAH_IDA),ABDUL RASHID SHEIKH,BARAMULLAH,2026-07-10,MS Manzoor Builders,Payment Success,598400
4749,Odisha,Construction of community centers and community halls,WS/MP18139/2025-2026/202518,Baragada(DISTRICT COLLECTOR BARAGARH_IDA),PRADEEP PUROHIT,BARGARH,2026-06-29,SURYA NARAYAN LENKA,Payment Success,268748
4750,Odisha,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18139/2025-2026/241620,Baragada(DISTRICT COLLECTOR BARAGARH_IDA),PRADEEP PUROHIT,BARGARH,2026-06-29,SURYA NARAYAN LENKA,Payment Success,300000
4751,Uttarakhand,Security gates in streets/public place for safety purpose,WS/MP021/2025-2026/200599,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-07-02,DIGAMABAR SINGH,Payment Success,28288
4752,Uttarakhand,Construction of common work sheds/ common covered sitting area,WS/MP477/2025-2026/258919,ALMORA(DISTRICT MAGISTRATE ALMORA_IDA),Ajay Tamta,ALMORA(SC),2026-07-03,asha devi,Payment Success,10374
4753,Uttarakhand,Construction of common work sheds/ common covered sitting area,WS/MP477/2025-2026/258919,ALMORA(DISTRICT MAGISTRATE ALMORA_IDA),Ajay Tamta,ALMORA(SC),2026-07-03,shekhar chandra,Payment Success,10374
4754,Kerala,Renovation of ponds and lakes,WS/MP353/2025-2026/210702,ERNAKULAM(DISTRICT COLLECTOR ERNAKULAM_IDA),Adv Dean Kuriakose,IDUKKI,2026-07-03,SATHAR C M,Payment Success,718082
4755,Uttarakhand,Construction of common work sheds/ common covered sitting area,WS/MP477/2025-2026/258919,ALMORA(DISTRICT MAGISTRATE ALMORA_IDA),Ajay Tamta,ALMORA(SC),2026-07-03,pankaj joshi,Payment Success,10374
4756,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18322/2026-2027/280862,DEOGHAR(DEPUTY COMMISSIONER DEOGHAR_IDA),NALIN SOREN,DUMKA(ST),2026-07-02,EXECUTIVE ENGINEER N R E P DEOGHAR MPLADS,Payment Success,150000
4757,Jharkhand,Construction of culverts and bridges,WS/MP18322/2026-2027/280861,DEOGHAR(DEPUTY COMMISSIONER DEOGHAR_IDA),NALIN SOREN,DUMKA(ST),2026-07-02,EXECUTIVE ENGINEER N R E P DEOGHAR MPLADS,Payment Success,175000
4758,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18322/2026-2027/280849,DEOGHAR(DEPUTY COMMISSIONER DEOGHAR_IDA),NALIN SOREN,DUMKA(ST),2026-07-02,EXECUTIVE ENGINEER N R E P DEOGHAR MPLADS,Payment Success,175000
4759,Jharkhand,Construction of culverts and bridges,WS/MP18322/2026-2027/280851,DEOGHAR(DEPUTY COMMISSIONER DEOGHAR_IDA),NALIN SOREN,DUMKA(ST),2026-07-02,EXECUTIVE ENGINEER N R E P DEOGHAR MPLADS,Payment Success,150000
4760,Jharkhand,Renovation of ponds and lakes,WS/MP18322/2026-2027/280853,DEOGHAR(DEPUTY COMMISSIONER DEOGHAR_IDA),NALIN SOREN,DUMKA(ST),2026-07-02,EXECUTIVE ENGINEER N R E P DEOGHAR MPLADS,Payment Success,150000
4761,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18322/2026-2027/280852,DEOGHAR(DEPUTY COMMISSIONER DEOGHAR_IDA),NALIN SOREN,DUMKA(ST),2026-07-02,EXECUTIVE ENGINEER N R E P DEOGHAR MPLADS,Payment Success,162500
4762,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18322/2026-2027/280856,DEOGHAR(DEPUTY COMMISSIONER DEOGHAR_IDA),NALIN SOREN,DUMKA(ST),2026-07-02,EXECUTIVE ENGINEER N R E P DEOGHAR MPLADS,Payment Success,187500
4763,Jharkhand,Construction of culverts and bridges,WS/MP18322/2026-2027/280855,DEOGHAR(DEPUTY COMMISSIONER DEOGHAR_IDA),NALIN SOREN,DUMKA(ST),2026-07-02,EXECUTIVE ENGINEER N R E P DEOGHAR MPLADS,Payment Success,150000
4764,Jharkhand,Renovation of ponds and lakes,WS/MP18322/2026-2027/280854,DEOGHAR(DEPUTY COMMISSIONER DEOGHAR_IDA),NALIN SOREN,DUMKA(ST),2026-07-02,EXECUTIVE ENGINEER N R E P DEOGHAR MPLADS,Payment Success,150000
4765,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18322/2026-2027/280859,DEOGHAR(DEPUTY COMMISSIONER DEOGHAR_IDA),NALIN SOREN,DUMKA(ST),2026-07-02,EXECUTIVE ENGINEER N R E P DEOGHAR MPLADS,Payment Success,175000
4766,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18322/2026-2027/280850,DEOGHAR(DEPUTY COMMISSIONER DEOGHAR_IDA),NALIN SOREN,DUMKA(ST),2026-07-02,EXECUTIVE ENGINEER N R E P DEOGHAR MPLADS,Payment Success,150000
